tweet_id,file_name,completeness,content_type,text_body,username,image_text_description,likes,replies,retweets,views,time_of_post,supportive,hostile,sarcastic,ambivalent,nationalist,anti_elite,fearful,optimistic,skeptical,disengaged,neg,neu,pos,compound
1.85171E+18,screenshot_28.png,1,tweet,"It's time for common sense leadership! Oct 30
10 WARS
0 CHARGES
78 CHARGES",Shadygroove,"Image shows a picture of a person wearing a military uniform and a text overlay with the numbers 10, 0, and 78, along with the words ""WARS"", ""CHARGES"", and a possible reference to a person's name. The image appears to be related to war and charges, possibly suggesting a critical or skeptical perspective on the topic.",5,3,27,21,30-Oct,0,0,0,0,0,0,0,0,0.5,0,0.507,0.493,0,-0.8831
1.85171E+18,screenshot_28.png,1,tweet,What do you think about Putin now with Russia's nuclear weapon drills?,Ryu,"Image appears to be a picture of a person, possibly a religious figure, with a religious symbol or text overlay. The image may be associated with a religious or spiritual context, but the exact nature of the image is unclear. The image is not directly related to the tweet's content.",1,3,13,13,30-Oct,0,0,0,0,0,0,0.5,-0.5,0,0,0.167,0.833,0,-0.296
1.85171E+18,screenshot_14.png,1,tweet,"What's happening
Trending in United Arab Emirates
Music - Trending
Trending in United Arab Emirates
125K posts
#FreeAoko
Entertainment - Trending
53.1K posts
#BhoolBhulaiya3
Trending in United Arab Emirates
18.1K posts
#الامارات",Planet Of Memes,"White boards, possibly in an office or classroom setting. No significant emotional traits discernible from the image.",1,0,0,2000,30-Oct,0,0,0,0,0,0,0,0,0,0,0,0.699,0.301,0.8807
1.85171E+18,screenshot_13.png,1,tweet,"David Wilmot
Let's talk veteran. 
A USN veteran, a businessman, father, and taxpayer, I am not the enemy within I served our nation for seven years defending our nation from the USSR. I know what communism is and I reject everything that Marxism stands for. I also read and have a keen",David Wilmot,"Image shows a complex computer program or network diagram.  The image suggests a complex, possibly political, or economic system. The emotional tone is neutral, but the subject matter is potentially divisive.",6,12,25,46,31-Oct,0.2,-0.1,0,0,0.4,-0.2,-0.1,0.3,-0.1,0,0.055,0.836,0.109,0.3919
1.85171E+18,screenshot_13.png,1,tweet,"سبورة بيضاء
#سبورة_بيضاء",Jarir Bookstore - UAE,Image shows a white board. The image is neutral and suggests a general topic of education or work. The emotional tone is neutral.,9,12,27,136,,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.85171E+18,screenshot_38.png,1,tweet,"What's happening
Trending in United Arab Emirates
Music - Trending
24.6k posts
#GISELLE
Trending in United Arab Emirates
102k posts
#FreeAoko
Entertainment - Trending
53.1k posts
#BhoolBhulaiyaa3",JusticeNow,"Image shows various headlines about criminal enterprises, conspiracy, and alleged crimes. The emotional tone is hostile and fearful, suggesting accusations of wrongdoing and potential danger.",5,37,65,866,31-Oct-23,0,0.8,0,0,0,0,0.6,-0.8,0,0,0,0.724,0.276,0.8126
1.85171E+18,screenshot_38.png,1,tweet,"Nature's Family
Thrilled to be surrounded by proud hardworking American Patriots in North Carolina once again this afternoon. Such a fantastic atmosphere!",Nature's Family,"Image likely shows a crowd of people, possibly at a political rally or similar event. The emotional tone is supportive and optimistic, suggesting a positive experience and national pride.",1,1,1,38,20h,0.7,0,0,0,0.6,0,0,0.8,0,0,0,0.645,0.355,0.8718
1.85171E+18,screenshot_38.png,1,tweet,"Hoang Ng
The backstabbing & this season's un-fin can you trust? #shallenz0 #tsv #shav #BigBoss #mayavata #Hurricane #Milf0g #grande fratello",Hoang Ng,"Image likely contains a profile picture of the user. The emotional tone is ambivalent and skeptical, possibly indicating a discussion or debate on a topic.",0,1,1,395,24h,0,0,0,0.6,0,0,0,0,0.6,0,0,0.845,0.155,0.5106
1.85171E+18,screenshot_39.png,1,tweet,"No, you pure, unadulterated bullshit.
This is pure, unadulterated bullshit.
And soon you'll be gone! 🔥🔥🔥🔥🔥",Llanes12,"Image shows Donald Trump with the text ""THE PLAGUE OF AMERICA"" overlaid on it. The image evokes a strong sense of negativity and hostility towards Trump, suggesting a critical and potentially fearful sentiment.",1,1,17,111,31-Oct,-0.9,0.9,0,0,-0.7,0,0.8,-0.8,0,0,0.437,0.563,0,-0.8777
1.85171E+18,screenshot_21.png,1,tweet,"We will not go back to Donald Trump's low inflation, rising incomes, affordable housing, jailing secure borders!",Oliver Bennett,"A picture of a person holding a sign that says ""TOO BIG TO RIG"". The image is likely intended to convey a message of political opposition or criticism, possibly related to election integrity.",8,1,18,792,30-Oct,0,0,0,0,0,0,0,0,0,0,0.106,0.758,0.136,0.1511
1.85171E+18,screenshot_21.png,1,reply,"Bring it on, let's make it happen!",Oliver Bennett,,19,1,1,111,30-Oct,0.7,0,0,0,0,0,0,0.8,0,0,0,1,0,0
1.85171E+18,screenshot_21.png,1,tweet,The only way to stop all electoral fraud is for the state legislatures in all 50 states to allocate their votes of all directly thus securing a Trump victory. Checkmate on Nov 3! In PA it makes a vote for the Republican nominee.,Ivan Raiklin,,13,3,27,138,30-Oct,0.6,0.1,0,0,0.8,0.2,0.3,0.7,0.1,0,0.135,0.816,0.049,-0.6114
1.85171E+18,screenshot_23.png,1,tweet,"What's happening
Trending in United Arab Emirates
#GISELLE
Trending in United Arab Emirates
24.6k posts
#FreeAokoa
123k posts
Entertainment - Trending
#BhoolBhulaiyaa3
53.1k posts
Trending in United Arab Emirates
18.1k posts",debostic,"Anime-style image with a dog, possibly a corgi, in the foreground. The image appears to be lighthearted and possibly trending on social media. No strong emotional traits are immediately apparent from the image alone.",15,3,1,959,30-Oct,0,0,0,0,0,0,0,0,0,0,0,0.699,0.301,0.8807
1.85171E+18,screenshot_23.png,1,reply,"A crowd like this on a Wednesday during working hours?
Kamala couldn't even dream that up.",Daniel Bostic,"Anime-style image with a dog, possibly a corgi, in the foreground. The image appears to be lighthearted and possibly trending on social media. No strong emotional traits are immediately apparent from the image alone.",1,1,0,14,30-Oct,0,0,0,0,0,0,0,0,0,0,0.107,0.739,0.154,0.1926
1.85171E+18,screenshot_37.png,1,reply,"Please stop lying. You aren't going to do jackshit because you only have concepts of a plan. I still haven't seen your policy statements detailing how you plan to implement your promises.
p.s. inflation is 2.8% this year & the gas station in my hometown is $6.24.",Feli HistoriA,"Image shows a cartoon of Charlie Brown with the text ""It's the Great LIAR CHARLIE BROWN"" overlaid on it. The image evokes a sense of sarcasm and skepticism towards the person being replied to.",1,2,6,0,Oct 281,0,0.5,0.7,0,0,0.2,0,-0.5,0.8,0,0.111,0.792,0.097,-0.1779
1.85171E+18,screenshot_36.png,1,tweet,"What's happening
Trending in United Arab Emirates
Music - Trending
24.6% posts in United Arab Emirates
#GISELLE
Trending in United Arab Emirates
102K posts
#FreeAoko
Entertainment - Trending
53.1% posts
#BhoolBhulaiyaa3
Trending in United Arab Emirates
181K posts",Stock Squirrel on YouTube,"Image shows a picture of a woman wearing a traditional Mexican hat and smiling. The text ""MEXICAN WORD OF THE DAY: BISHOP"" is displayed above her. The image evokes a sense of cultural celebration and positivity.",5,5,21,232,30-Oct,0.2,0,0,0,0,0,0,0.4,0,0,0,0.689,0.311,0.9186
1.85171E+18,screenshot_26.png,1,tweet,I wish Dems hated degeneracy as much they hate freedom.,DanielMcVicar,"Image shows a child-like figure in a vintage-style propaganda poster. The poster has a bold, capitalized message ""IT'S NOT FASCISM WHEN WE DO IT"". The image appears to be politically charged, potentially anti-establishment or anti-democratic. The image has a strong emotional tone, evoking a sense of condemnation and opposition to a perceived threat. The image is likely intended to be provocative and to generate a strong emotional response.",8,1,8,48,Oct 17K,0,0.5,0,0,0,0.5,0,0,0,0,0.399,0.253,0.348,-0.25
1.85171E+18,screenshot_26.png,1,tweet,"You wouldn't put a convicted felon on your school board, on your town council, on the board of any public utility or company, or even on a jury, so why would you put one in the White House?",DanielMcVicar,Image shows a profile picture of the user.,3,13,27,132,30-Oct,0,0.7,0,0,0,0.7,0.2,0,0,0,0,1,0,0
1.85171E+18,screenshot_33.png,1,tweet,"What's happening
Trending in United Arab Emirates
#40th president of the united states of America
#Music - Trending
Trending in United Arab Emirates
24.6k posts
#FreeAokoa
Entertainment - Trending
53.1k posts
#BhoolBhulaiyaa3
Trending in United Arab Emirates
18.1k posts",TheMandyGall,"Multiple images of Donald Trump, possibly from various events or situations.  The images suggest a mix of potentially supportive and hostile reactions, depending on the context. The overall emotional tone is unclear without more context.",3,11,1,624,31-Oct,0,0,0,0,0,0,0,0,0,0,0,0.696,0.304,0.9186
1.85171E+18,screenshot_33.png,1,tweet,"Inflation ❌
Invasion ❌
American Dream ✓",Joclar Josh,"Image of a person holding a sign that says ""TOO BIG TO RIG"". The image is likely intended to convey a message about political corruption or manipulation. The emotional tone is hostile and skeptical.",6,1,2,36,30-Oct,-0.5,0.7,0.2,0,0,0.8,0.4,-0.6,0.7,0,0,0.6,0.4,0.25
1.85171E+18,screenshot_33.png,1,tweet,Donald Trump is a loser,Franklin,Image of Donald Trump.  The emotional tone is hostile and negative.,1,3,1,13,31-Oct,-0.9,0.9,0,0,0,0,0,-0.9,0,0,0.531,0.469,0,-0.5267
1.85171E+18,screenshot_27.png,1,tweet,Make garbage Puerto Ricans like me great again 👍🏾,dave @davitejedras,Image shows a person with a smiling face. The image is likely a profile picture. The image is associated with a tweet that is supportive of a political figure.,77,10,17,888,30-Oct,0.7,0,0.2,0,0.8,0,0,0.6,0,0,0,0.515,0.485,0.765
1.85171E+18,screenshot_27.png,1,tweet,"Disney's The Magic Box is coming to Abu Dhabi, Embark on a theatrical journey through the best of Disney! ✨ Join the waitlist!",Fever Global @fever_gl,Image shows a poster for Disney's The Magic Box. The image is associated with a tweet that is promotional in nature.,0,0,0,0,Jan-9-2025,0.9,0,0,0,0,0,0,0.9,0,0,0,0.731,0.269,0.7896
1.85171E+18,screenshot_31.png,1,tweet,"economy, and also you didn't know trees need to be connected to the ground to absorb water... what a joke.",osuyux_,"Image shows a cartoon duck with a sign that says ""MAKE AMERICA GREAT AGAIN"". The duck is presented in a positive light, suggesting optimism and support for the message.",42,7,1,704,30-Oct,0.7,-0.2,0.4,-0.5,0.8,0.1,-0.6,0.9,-0.3,-0.7,0,0.891,0.109,0.296
1.85171E+18,screenshot_30.png,1,tweet,FIGHT WITH MEMES sure to hate Democrats seem to hate Democracy. Oct 30,Fight With Memes,"Two images side-by-side, one with a graphic of a stylized 'D' (likely a Democrat symbol) and the text ""SHOWING AN ID TO VOTE"", and the other with a similar graphic and the text ""SHOWING A VACCINE PASSPORT JUST TO LEAVE YOUR HOUSE"". The images appear to be memes or political cartoons. The overall emotional tone is hostile and skeptical, suggesting a critique of democratic processes and vaccine mandates.",6,1,4,204,30-Oct,0,0.6,0.4,0,0,0.2,0.2,-0.5,0.7,0,0.487,0.408,0.104,-0.8567
1.85171E+18,screenshot_57.png,1,tweet,"What's happening
Trending in United Arab Emirates
#GISELLE
Music - Trending
24.6k posts
Trending in United Arab Emirates
#FreeAoko
125k posts
Entertainment - Trending
#BhoolBhulaiyaa3
53.1k posts
Trending in United Arab Emirates
#الامارات",Mr. Yo 🤝,"Image shows a truck with American flag and text ""40th President of the United States of America"".",90,1,2,0,31-Oct,0,0,0,0,0,0,0,0,0,0,0,0.707,0.293,0.8807
1.85171E+18,screenshot_57.png,1,tweet,#TrumpsInOffice,Mr. Yo 🤝,Image shows Donald Trump giving a speech. The image is associated with a political event.,1,2,0,0,10/12/2016,0.7,-0.2,0,0,0.8,0.2,0,0.6,0,-0.3,0,1,0,0
1.85171E+18,screenshot_43.png,1,tweet,"What's happening
Trending in United Arab Emirates
#Music_Trending
24.6% posts in United Arab Emirates
#FreeAoko
#Entertainment_Trending
53.1% posts
#BhoolBhulaiyaa3
Trending in United Arab Emirates
181k posts",OMAN MOF,"Image shows a promotional graphic with text in Arabic and English, likely for a music release or movie. The graphic includes logos and images related to the event. The overall tone seems promotional and informative.",0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.732,0.268,0.8126
1.85171E+18,screenshot_42.png,1,tweet,What's happening #GIsELLE Trending in United Arab Emirates Music - Trending 24.6k posts in United Arab Emirates #FreeAoko #12kPosts,Hoang Ng,"Image shows a trending topic related to music, possibly a song or artist. No strong emotional traits discernible from the image alone.",1,0,1,26,ill 26,0,0,0,0,0,0,0,0,0,0,0,0.741,0.259,0.6808
1.85171E+18,screenshot_42.png,1,tweet,Good wishes sir 🙏 @ShreyMahagogi_21,K.P.MANICKA AM,No image present.,1,0,3,32,ill 449,0.5,0,0,0,0,0,0,0.5,0,0,0,0.308,0.692,0.5423
1.85171E+18,screenshot_42.png,1,tweet,Entertainment - Trending #BhoolBhulaiyaa3 53.1k posts Trending in United Arab Emirates 181k posts,John,"Image shows a movie poster, likely for a film. No strong emotional traits discernible from the image alone.",1,0,0,50,ill 32,0,0,0,0,0,0,0,0,0,0,0,0.641,0.359,0.6808
1.85171E+18,screenshot_40.png,1,tweet,The focus is restoring the American Dream resonates with many voters. It'll be interesting to see if those promises translate into votes!,@ApostleNatalie,Image shows a woman wearing a hijab. The overall image is neutral and doesn't convey strong emotions.,7,1,0,492,31-Oct,0.2,0,0,0,0.1,0,0,0.3,0,0,0,0.648,0.352,0.8313
1.85171E+18,screenshot_54.png,1,tweet,"What's happening
Trending in United Arab Emirates
Music - Trending
#GISELLE
Trending in United Arab Emirates
24.6K posts
#FreeAoko
102K posts
Entertainment - Trending
#BhoolBhulaiyaa3
53.1K posts
18K posts",American president of the United States of America,"Image shows a group of people, possibly in a political or social gathering. The image seems to be associated with a political event or gathering, with no strong emotional traits.",0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.741,0.259,0.8126
1.85171E+18,screenshot_54.png,1,reply,I will like Clark,I,"Image shows a group of people, possibly in a political or social gathering. The image seems to be associated with a political event or gathering, with no strong emotional traits.",0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.444,0.556,0.3612
1.85171E+18,screenshot_54.png,1,tweet,"A Little to the Right @littletotheright Oct 30
The greatest of all time!",Franklin,"Image shows several people dressed in costumes that appear to be from a superhero movie. The image seems to be associated with a movie or entertainment event, with no strong emotional traits.",0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.71,0.29,0.6696
1.85171E+18,screenshot_69.png,1,tweet,Sardar Hamza Abbassi @SardarHamza71 20h Sounds like an exciting rally! Here's pushing forward and making positive changes for the future.,Sardar Hamza Abbassi,"A picture of a person, potentially a political figure, possibly in a rally setting. The image appears neutral in terms of emotional traits.",6,1,0,111,20h,0.6,0,0,0,0,0,0,0.7,0,0,0,0.639,0.361,0.8622
1.85171E+18,screenshot_69.png,1,tweet,Abocker Khan @AbockerKhan 31 Oct Awesome,Abocker Khan,"A picture of a person, potentially a political figure, possibly in a rally setting. The image appears neutral in terms of emotional traits.",1,0,0,29,31-Oct,0.8,0,0,0,0,0,0,0.7,0,0,0,0.549,0.451,0.6249
1.85171E+18,screenshot_69.png,1,tweet,Snug Dog @TheSnugDog_Oct 30 LETS WIN THIS!,Snug Dog,"Image of Snug Dog, a cartoon character. The image appears neutral in terms of emotional traits.",1,0,0,37,30-Oct,0.7,0,0,0,0,0,0,0.8,0,0,0,0.554,0.446,0.7027
1.85171E+18,screenshot_41.png,1,tweet,I'm not sure why it's not a tax deduction for households it's,Sailor Jim,Image shows a cartoon depiction of Donald Trump. The image appears neutral in emotional tone.,3,1,3,203,7h,0,0,0,0,0,0,0,0,0,0,0.164,0.836,0,-0.2411
1.85171E+18,screenshot_41.png,1,tweet,"In his speech, Trump mentioned ending inflation, stopping invasions, and restoring the American dream, which are slogans and proposals he often used during the election.",Sofia,Image shows a picture of a person. The image appears neutral in emotional tone.,14,3,27,1495,22h,0.2,0,0,0,0.1,0,0,0.3,0,0,0.058,0.791,0.151,0.3818
1.85171E+18,screenshot_51.png,1,tweet,Imagine voting for the second plane,Damn Yankee,Image of the 9/11 memorial with text overlayed.  The image evokes a sense of tragedy and loss.,13,3,27,274,30-Oct,0,0,0,0,0,0,0.5,-0.8,0,0,0,1,0,0
1.85171E+18,screenshot_52.png,1,tweet,It's great to see @ajmal786 enthusiasm! Ending inflation and securing the border are crucial issues for many Americans. What specific steps do you plan to take to achieve these goals?,Fareed A. Ajmal,,1,2,1,87,31-Oct,0.2,0,0,0,0,0,0,0.2,0,0,0,0.738,0.262,0.8622
1.85171E+18,screenshot_52.png,1,tweet,America First Golden Retriever back! We want @johnMcEntee back! #,Franklin,"Image of a dog, likely a golden retriever.  Positive sentiment implied.",3,1,3,13,2h,0.6,0,0,0,0.3,0,0,0.7,0,0,0,0.809,0.191,0.2225
1.85171E+18,screenshot_52.png,1,tweet,"Hero's back! Ready to defend his title, Rory McIlroy returns for the 2025 Hero Dubai Desert Classic! #",Hero Dubai Desert Classic,"Image of a golf tournament, likely with a celebratory tone.",5,1,6,58,31-Oct,0.7,0,0,0,0,0,0,0.8,0,0,0,0.692,0.308,0.7707
1.85171E+18,screenshot_46.png,1,tweet,"Donald Trump is winning by a huge margin. 
The red carpet and protocol of the Presidency is being prepared to welcome American media.",Muhammad Nawaz Khan,"Image shows Donald Trump, possibly at a welcoming ceremony.  The image is associated with a celebratory tone.",5,1,0,177,31-Oct,0.7,-0.8,-0.9,-0.9,0.6,-0.2,-0.9,0.8,-0.7,-0.9,0,0.629,0.371,0.8625
1.85171E+18,screenshot_2.png,1,tweet,"What's happening
Trending in United Arab Emirates
Music-Trending
#GISELLE
24.6k posts in United Arab Emirates
#FreeAoko
102k posts",flynas,"Image shows a promotional advertisement for flynas, a Middle Eastern airline. The image includes Arabic text and a mosque in the background. The image is neutral in terms of emotional traits.",64,1,5,0,14M,0,0,0,0,0,0,0,0,0,0,0,0.741,0.259,0.6808
1.85171E+18,screenshot_2.png,1,tweet,"Marjorie Taylor Greene Press Release (Parody) 🤡
@MTG-Gregg - Oct 30
We will make sure you get in sir. We got this",Marjorie Taylor Greene,Image is a parody of a press release. The image is neutral in terms of emotional traits.,48,0,378,0,30-Oct,0,0,0.5,0,0,0,0,0,0,0,0,0.892,0.108,0.3182
1.85171E+18,screenshot_2.png,1,tweet,Too big rig,Planet Of Memes,"Image shows a picture of Donald Trump with a sign that says ""TOO BIG TO RIG"". The image is hostile and sarcastic.",148,0,102,0,30-Oct,-0.5,0.8,0.7,0,0,0.5,0,-0.5,0.6,0,0.429,0.571,0,-0.128
1.85171E+18,screenshot_47.png,1,tweet,Trump Was Right About Everything!  🇺🇸 @Trump. Right! Oct 31 Excided to be in North Carolina with American Patriots!,Joyce.Lobianco,"Image shows a picture of a crowd of people, likely at a political rally. The emotional tone is supportive of Trump.",1,1,1,85,31-Oct,0.8,0,0,0,0.7,0.2,0,0.6,0,0,0,1,0,0
1.85171E+18,screenshot_47.png,1,tweet,Calling all gamers! Follow us and don't miss the fun & action!,PizzaHutGamingME,Image shows a person playing a video game. The emotional tone is optimistic and engaging.,1,1,1,49,31-Oct,0,0,0,0,0,0,0,0.7,0,0,0.239,0.655,0.105,-0.4295
1.85171E+18,screenshot_47.png,1,tweet,Vote early.,The Truth,No image.,1,1,1,125,31-Oct,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.85171E+18,screenshot_53.png,1,tweet,"What's happening
Trending in United Arab Emirates
Music - Trending
24.6k posts
Trending in United Arab Emirates
#FreeAoko
123k posts",dubai desert classic.com,"Image shows a promotional banner for a concert or event. The image is likely to evoke a sense of excitement and celebration, possibly with a slightly positive sentiment.",94,0,5588,0,31-Oct,0.2,0,0,0,0,0,0,0.5,0,0,0,0.752,0.248,0.6808
1.85171E+18,screenshot_53.png,1,reply,"Entertainment - Trending
#BhoolBhulaiyaa3
53.1k posts",Komediyan Mug1616,"Image shows a movie poster or promotional material for a film. The image likely evokes a sense of entertainment and excitement, possibly with a slightly positive sentiment.",1,0,11,0,31-Oct,0.2,0,0,0,0,0,0,0.5,0,0,0,0.588,0.412,0.4215
1.85171E+18,screenshot_53.png,1,reply,"Trending in United Arab Emirates
#الرياض",RehKO,"Image shows two figures in a scene that appears to be a fictional or dramatic setting. The image is likely to evoke a sense of conflict or tension, possibly with a slightly negative sentiment.",59,0,1816,0,31-Oct,0,0.1,0,0,0,0,0.1,0,0,0,0,0.641,0.359,0.4215
1.85148E+18,screenshot_63.png,1,tweet,"What's happening
Trending in United Arab Emirates
#FreeAoko
125k posts
Music: Trending
#GISELLE
24.6k posts
Trending in United Arab Emirates
#الامارات
53.6k posts
Entertainment: Trending
#BhoolBhulaiyaa3
181k posts
Trending in United Arab Emirates
#الامارات",garbage,"Donald Trump in a wrestling pose, performing a jump. The image has a wrestling-style background. The image is likely intended to be provocative or humorous, but the exact emotional tone is difficult to determine without further context.",4,1,9,3400,30-Oct,0,0,0,0,0,0,0,0,0,0,0,0.728,0.272,0.8807
1.85148E+18,screenshot_60.png,1,tweet,Is America a democracy or is it a Republic,LikeTheWind,"Image shows a man in a 1990s-style music video. The image appears to be from a music video, potentially evoking a nostalgic or humorous sentiment. The image is associated with a question about the form of government in America, suggesting a possible political commentary or debate. The image and text together suggest a slightly skeptical or questioning tone about the nature of American democracy.",83,1,40,5500,30-Oct,0,0,0,0.2,0,0,0,0,0.2,0,0,1,0,0
1.85148E+18,screenshot_60.png,1,tweet,Know the difference,LikeTheWind,"Image shows a man in a 1990s-style music video. The image appears to be from a music video, potentially evoking a nostalgic or humorous sentiment. The image is associated with a question about the form of government in America, suggesting a possible political commentary or debate. The image and text together suggest a slightly skeptical or questioning tone about the nature of American democracy.",83,1,40,5500,30-Oct,0,0,0,0.2,0,0,0,0,0.2,0,0,1,0,0
