tweet_id,file_name,completeness,content_type,text_body,username,image_text_description,likes,replies,retweets,views,time_of_post,supportive,hostile,sarcastic,ambivalent,nationalist,anti_elite,fearful,optimistic,skeptical,disengaged
1839971510259249237,screenshot_42.png,1,tweet,Subscribe to Premium to write longer posts. Write your own posts and tailor formatting such as bold and italic fonts. Love.,45th President of the United States of America,Image of a subscription button.,0,0,0,0.0,Sep 28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839971510259249237,screenshot_43.png,1,tweet,"PLEASE 
BLAME IT 
ON ME
for killing the bipartisan deal
to secure the border.
DONALD TRUMP",Donald Trump,"A graphic with the words ""PLEASE BLAME IT ON ME"" in large, bold letters, followed by smaller text about killing the bipartisan deal to secure the border.  Image also shows a picture of Donald Trump.",458,16,9,2563.0,Oct 28,0.0,0.5,0.3,0.0,0.6,0.4,0.2,0.0,0.0,0.0
1839971510259249237,screenshot_43.png,1,tweet,"More than 1,000,000 families connected to homicides are living outside their homes.",Jeffrey Gold,"Image shows a wire fence, likely at the border. The image is associated with the text about families connected to homicides living outside their homes.",3,0,0,0.0,Oct 28,0.0,0.7,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
1839971510259249237,screenshot_43.png,1,tweet,THE WHOLE WORLD,Farhan Khan,"Image shows the words ""THE WHOLE WORLD"" in large, bold letters.",58,1,13,2553.0,Oct 28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839971510259249237,screenshot_45.png,1,tweet,"I'm making the SPOT!  
Crazy and sad is what they want the people to be. 
They could tell you the message is bigger, deflecting your focus, although you shouldn't be surprised. 
Although, watch, we try to take you know about the top news shows, more soon.",AfsahJoyee,"Image of a person in a scene that appears to be a news report or a news studio.  A person is holding a sign that says ""If We Can Be Open in Election 2024"" with a cartoon image of a vehicle.",1,0,0,108.0,Sep 28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839971510259249237,screenshot_45.png,1,tweet,Will Styles doesn't seem to understand why the administration wants to do something about it (in his mind) that makes the administration do something about it.  It's really about what's happening in 2024.  I need you all to follow. Let's get ready to rumble.  #MAKEAMOVIE #LOVE2024,FarhanKhan,"Image of a person with a sign that says ""Look at the Hidden Crisis""",1,0,0,98.0,Sep 28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839971510259249237,screenshot_47.png,1,tweet,Well that was a deal that was gone to Republican this block since you needed something to run your Republican to deal but you stuck the deal.,MidoriHall,Image shows a woman with an expression of surprise or concern.,6,0,30,430.0,"Sep 28, 2023",0.0,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.2,0.1
1839971510259249237,screenshot_47.png,1,tweet,What's the one thing they have in common?,Conservative_Hall,Image shows a graphic with a list of topics.,10,0,10,100.0,"Sep 28, 2023",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839971510259249237,screenshot_48.png,1,tweet,"When you report $500,000,000 in crypto-assets, how are we supposed to know which are legitimate or not?  #500MillionCrypto #Crypto #Election2024 Looking at you, Kamala Harris",Joey Mannarino,A man with a serious expression is shown in the image.,165,1,1,4286.0,"Sep 28, 2024",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
1839971510259249237,screenshot_48.png,1,tweet,"I can't believe they have done this.  I'm praying with you. We need this country. We will not start moving four years of what's going on, I'm on board.",Joey Mannarino,A man with a serious expression is shown in the image.,124,0,0,2704.0,"Sep 28, 2024",0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
1839971510259249237,screenshot_48.png,1,tweet,"Beat my record in the world. I was playing bad guys. They looked at my socks, they're red, they're bad.",Farhan Khan,A picture of a person is shown.,13,1,27,138.0,"Sep 28, 2024",0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839971510259249237,screenshot_50.png,1,tweet,"Frankly, the US is not clean when it comes to the data with the 2020 election. The US law enforcement officials infiltrated into several news channels, criminal cases on the allegations under consideration, including suspicious activities crossed into the US, under the pretense of doing investigations.  Show more",FarhanKhan4541,"Image of a stadium, likely a sports arena, possibly in Seattle.  A news article or report is visible in the tweet.",0,0,0,2503.0,"Sep 29, 2023",0.0,0.5,0.0,0.0,0.0,0.0,0.3,0.0,0.6,0.0
1839971510259249237,screenshot_54.png,1,tweet,"Subscribe to Premium to write your own longer posts. Write longer posts and apply formatting such as bold, italic, and more. Subscribe",45th President of the United States of America,Image of a person in a black dress and black shoes.,0,0,0,0.0,Sep 28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839971510259249237,screenshot_54.png,1,tweet,Cure the opening scores of Book 51,Palitchai Amara,Image of a post-apocalyptic scene with soldiers in the foreground.,10,4,2,2588.0,Sep 29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839971510259249237,screenshot_54.png,1,tweet,I never told you to hate anybody,Farhan Khan,"Image with a large text overlay saying ""I never told you to hate anybody""",0,0,0,0.0,Sep 29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839971510259249237,screenshot_55.png,1,tweet,I NEVER TOLD ANYBODY TO HATE ANYBODY,Farhan Khan,"Image with text ""I NEVER TOLD ANYBODY TO HATE ANYBODY"" overlaid on a picture.  Additional text below the main text, including ""I don't care where they're from, who they look like, or who they worship. Why is this so difficult?""",0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839971510259249237,screenshot_56.png,1,tweet,"MAGA 🇺🇸 #FreedomWeek #Oct28-31
Coca-Cola is a traitor, though it sends thousands across the border.
#Trump2024 #USA #AmericaFirst",farhan_khan9541,"A yellow donation box with a circular hole in the center, possibly a charity box or a similar container.",4,0,0,2583.0,Sep 29,0.6,0.3,0.1,0.0,0.7,0.2,0.1,0.1,0.0,0.0
1839971510259249237,screenshot_56.png,1,tweet,"She's crazy, but she's right!  
This is insane! 
@Democrazy_S444 Sep 29
That's a traitor who doesn't consider how we handle border security and background checks.",farhan_khan9541,Empty,0,0,0,0.0,Sep 29,0.1,0.8,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0
1839971510259249237,screenshot_56.png,1,tweet,"What's happening
#AmericaFirst #FreedomWeek
#Oct 28-31
Provided by Binance Emirates",Binance Emirates,Empty,0,0,0,2583.0,Sep 29,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1839971510259249237,screenshot_6.png,1,tweet,Video goes viral on social media of a dog jumping the border.,Farhan Khan,Video of a dog jumping a border.,4286,203,98,2535.0,Sep 29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839971510259249237,screenshot_61.png,1,tweet,"Don't forget this all-in Trump Fax, still have our swinging lunches with white supremacists.",Mario,A graphic with a text overlay that appears to be a fax or document.,13,1,3,2553.0,Sep 30,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839971510259249237,screenshot_61.png,1,tweet,Safe is shocking number security protocols need to stronger border control and more thoroughly vet the people coming in to keep people safe.,Farhan Khan,,1,0,0,0.0,Sep 30,0.7,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0
1839971510259249237,screenshot_61.png,1,tweet,"Subscribe to Premium to write your own longer posts.
Write longer posts and apply formatting such as bold and italic.",45th President of the United States of America,,0,0,0,0.0,Sep 30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839971510259249237,screenshot_62.png,1,tweet,"That's a shocking number, it highlights the urgent need for stronger border control and more thorough vetting processes to keep communities safe. Border security is a national security. #ProtectOurBorderSecurity #SecureTheBorder",MineoWealth,Image shows a graph or chart related to border security.,0,0,0,0.0,Sep 30,0.7,0.0,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.0
1839971510259249237,screenshot_9.png,1,tweet,"This was purposefully done to destabilize the leadership on starting day once again of good work. Good leadership, Mass cooperation to make America Great Again!",Rtd. Lt. Col. Robert Spalding,"Image of a man, likely a historical figure, possibly a scientist or academic.",2,1,1,57.0,"Sep 28, 2023",0.7,0.0,0.0,0.0,0.8,0.0,0.0,0.5,0.0,0.0
1839971510259249237,screenshot_9.png,1,tweet,Only the secure can survive the best!,Rtd. Lt. Col. Robert Spalding,"Image of a man, likely a historical figure, possibly a scientist or academic.",0,0,0,0.0,"Sep 28, 2023",0.9,0.0,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.0
1839971510259249237,screenshot_9.png,1,tweet,I will terminate and begin the largest border operation in the Eastern American history.,Farhan Khan,No image,63,1,8,618.0,"Sep 29, 2023",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839972177610727732,screenshot_14.png,1,tweet,"He wants to go back to the people, destiny child ranking, even seeing this still fighting. God bless him.",Zion Darkwood,"Image shows a collage of two pictures. The left picture shows a man with a determined look, and the right picture shows a man in a military uniform. The text on the image is not clear.",107,9,28,4508.0,Sept 28,0.7,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0
1839972177610727732,screenshot_14.png,1,tweet,"We've seen what Trump is trying to do in history before, try to undermine either humans. Trump will become America's feel-let him not let him.",Zion Darkwood,"Image shows a collage of two pictures. The left picture shows a man with a determined look, and the right picture shows a man in a military uniform. The text on the image is not clear.",128,19,28,5124.0,Sept 28,0.0,0.6,0.0,0.1,0.0,0.0,0.1,0.0,0.2,0.0
1839972177610727732,screenshot_14.png,1,tweet,"Regarding 2016 campaign, videos referenced the account Trump's campaign. In 2016, in 2020, videos referenced the account Donald Trump's account. In 2016, videos referenced the account Donald Trump's account.",Farhan Khan,No image,1,3,27,138.0,Sept 27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839972177610727732,screenshot_15.png,1,tweet,"SOMEONE WHO IS LETTING 14,000 MURDER INTO OUR COUNTRY SHOULD NEVER BE ALLOWED TO RUN FOR PRESIDENT! THIS IS AN ACT OF TREASON AGAINST THE UNITED STATES OF AMERICA",Lara @Lara_Trump,"A woman (Lara Trump) smiling, with a black background and text overlayed on the image.",129,3,73,4308.0,"Sep 28, 2023",0.0,0.8,0.0,0.0,0.7,0.6,0.9,0.0,0.0,0.0
1839972177610727732,screenshot_15.png,1,tweet,"Wouldn't you like to know that as someone who is so skeptical, lunatic, none of this is true but I won't get back in the White House",Farhan Khan @FarhanKhan95411,A picture of a person.,1,3,13,258.0,"Sep 28, 2023",0.0,0.2,0.5,0.2,0.0,0.0,0.0,0.0,0.8,0.0
1839972177610727732,screenshot_19.png,1,tweet,"MAGA [Twitter handle]  because of Counter-Terrorism, Republicans and Democrats are pouring into the country, open borders, refugees, and opioids are charges. Criminals with no regard for law or enforcement, turning with your communities with advantage for self-safety. This...",Farhan Khan,A tweet with a graphic showing various political events and dates.  The graphic appears to be a timeline of political events.,1,0,0,105.0,"Sep 4, 2023",0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
1839972177610727732,screenshot_19.png,1,tweet,Clarence [Twitter handle]  [Tweet content],Clarence,No image associated with the tweet.,3,0,2,187.0,"Sep 5, 2023",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839972177610727732,screenshot_19.png,1,tweet,George [Twitter handle]  [Tweet content],George,No image associated with the tweet.,2,0,0,63.0,Sep 2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839972177610727732,screenshot_2.png,1,original tweet,Make America Great Again,MarauderMagazine,"Image of Donald Trump with the text ""Make America Great Again""",0,0,0,0.0,"Sun, 28",0.8,0.0,0.0,0.0,0.7,0.0,0.0,0.5,0.0,0.0
1839972177610727732,screenshot_2.png,1,original tweet,Kamala needs all the help she can get to destroy America,MarauderMagazine,Image of Kamala Harris,0,0,0,0.0,"Sun, 28",0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839972177610727732,screenshot_2.png,1,original tweet,PROP UP BOYS!,MarauderMagazine,Image of a man,0,0,0,0.0,"Sun, 28",0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839972177610727732,screenshot_2.png,1,original tweet,SHE CAN'T DO IT ON HER OWN,FarhanKhan95411,Image of a woman,2,0,0,167.0,2h,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839972177610727732,screenshot_25.png,1,reply,"Zack's been back, yet looking for good explanation to the disingenuous nature of Republican claims as why America Has not done things in absolute consensus as president.",Christopher Balicki,A man in a light-colored shirt is shown in the image.,4,0,0,0.0,Sep 29,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
1839972177610727732,screenshot_25.png,1,tweet,She's gonna be FIRING her staff in 35 days. #GetHimOut,Farhan Khan,Donald Trump is shown in the image.,6,4,1,13.0,Sep 28,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839972177610727732,screenshot_28.png,1,tweet,Make America Great Again,Franklin,"Image of a woman in a light-colored shirt, surrounded by other women in similar attire. The image appears to be a political statement, possibly related to a political candidate or campaign. There is a red text overlay that says ""MURDERED UNDER BORDER CZAR"" on the image.",13,1,27,138.0,"Sep 28, 2024",0.7,0.2,0.0,0.0,0.8,0.1,0.1,0.1,0.0,0.0
1839972177610727732,screenshot_28.png,1,tweet,Subscribe to Premium to write your own longer posts. Write longer text posts and apply formatting such as bold and italic.,American,"Image of a man (likely a political figure) in a suit. The image is part of an advertisement for a premium service, possibly related to writing or publishing.",0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839972177610727732,screenshot_29.png,1,tweet,We ruined California.  WITH YOUR VOTE WE CAN DO IT FOR THE ENTIRE NATION,Davey_J_1,"Image of a meme with a picture of Kamala Harris and text overlay. The text says ""We ruined California"" and ""WITH YOUR VOTE WE CAN DO IT FOR THE ENTIRE NATION"".",189,1,10,5100.0,"Sep 28, 2017",0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839972177610727732,screenshot_29.png,1,tweet,"Franklin Cruz shows that crimes committed by politicians, or strategically showing the rest of the targeted or biased population, Trump knows full well that he's lying to the American people.",FranklinCruz9541,Image of a person (Franklin Cruz).,16,1,27,138.0,"Sep 28, 2017",0.0,0.7,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0
1839972177610727732,screenshot_30.png,1,tweet,"YO DEMOCRATS: Thanks for the welcome
This is they, and then what is there to be just
DO NOT EXPECT AN OUNCE
OF SYMPATHY FROM US THOUGH",Brandon,"Image shows a cartoon-like figure of a person, likely a representation of a political figure or group. The figure is depicted in a manner that suggests a hostile or critical tone. The text overlay on the image reads ""YO DEMOCRATS: Thanks for the welcome This is they, and then what is there to be just DO NOT EXPECT AN OUNCE OF SYMPATHY FROM US THOUGH""",0,0,0,0.0,Sep 28,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839972177610727732,screenshot_30.png,1,tweet,"If the bipartisan border bill fails,
""PLEASE.""",Farhan Khan,"Image shows a picture of the US flag. The text overlay on the image reads ""If the bipartisan border bill fails, PLEASE""",0,0,0,0.0,Sep 28,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839972177610727732,screenshot_31.png,1,reply,"Regarding question, what drugs are being in this supplementary declaration and how than you should about it all day if this to be the outcome from actual reality?",W/SGD_DAWN/Lin_Zeng,"""BORDER FAIL."" ""PLEASE BLAME IT ON ME."" DONALD TRUMP",0,0,0,0.0,Sep 28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839972177610727732,screenshot_31.png,1,reply,"#because she showed up in the debate doesn't mean the bears are allegedly identified and in cell, but he believes that one day we will be able to truly understand the implications that it will be on the entirety of the country.",Nudele_Truths,"""BORDER FAIL."" ""PLEASE BLAME IT ON ME."" DONALD TRUMP",0,0,0,0.0,Sep 28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839972177610727732,screenshot_31.png,1,tweet,"The police showed up on the CNN, in other cases, assaults have been poorly profiled, which led to the people's criminal transgressions in recent history.",Farhan_Khan95411,,0,0,0,0.0,Sep 28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839972177610727732,screenshot_32.png,1,tweet,"The public is to learn that the DOJ, FBI + other US Foreign Assets have been actively working behind the scenes in the most recent criminal investigations in modern day history.  DEGLAS > Purpose > Illuminate the TRUTH > Transparency is the only way forward. (CONTROLLED MEDIA - Enemy of the People)",AttichayRey,Image shows a graphic with text related to the tweet's content.,0,0,0,0.0,Sep 28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839972177610727732,screenshot_32.png,1,tweet,Some Black Women do support Trump,FarhanKhan,Image of a Black woman.,0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839972177610727732,screenshot_33.png,1,tweet,"Start your day! 

@poet_y_v_s as his bioinfluencers @DramaSicks @DramaSicks 
@sheikha_etc @OneEyed_Rose_ and many more, with @sheikha_etc are on a full-speed mode, building a disinformation campaign etc and their followers with #DramaSicks 

Why?

To show that",Farhan Khan,A woman in a black top and black baseball cap. The image is a profile picture of a person.,15,2,27,0.0,Sep 29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839972177610727732,screenshot_34.png,1,tweet,"""ON MY KNEES...?
OR JUST BEND OVER?""",The Real News,"Image shows Donald Trump and another person, possibly Vladimir Putin.",13,1,48,0.0,Sep 29,0.0,0.5,0.2,0.0,0.0,0.0,0.2,0.0,0.1,0.0
1839972177610727732,screenshot_34.png,1,tweet,"Subscribe to Premium to write your own longer posts.
Write as-longer posts and apply formatting such as bold text and italic.",Premium,Image shows a button or link to subscribe to Premium.,0,0,0,0.0,Sep 29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839972177610727732,screenshot_34.png,1,tweet,Learn Right Things.,Farhan Khan,Image shows a news article or a news website.,1,3,27,0.0,Sep 29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839972177610727732,screenshot_35.png,1,tweet,"Rape reported every hour in London

Charges say the true extent of sexual offending will be far higher as not everyone reports crimes",BBC News,Screenshot of a BBC News article about rape reports in London.,123,13,6,0.0,Sep 29,0.0,0.5,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0
1839972177610727732,screenshot_35.png,1,tweet,Welcome to Kamala Harris,Vice,Image of Kamala Harris.,11,0,0,0.0,Sep 29,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
1839972177610727732,screenshot_37.png,1,tweet,"DON'T BLAME ME
IM JUST A MIDDLE CLASS FAMILY",Donald J. Trump,Image shows a hippopotamus wearing a pair of red shoes.,0,0,0,0.0,"Sep 29, 2020",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839972177610727732,screenshot_37.png,1,reply,Do you support?,Anaya Moniz,,0,0,0,0.0,"Sep 29, 2020",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839972177610727732,screenshot_37.png,1,reply,Economy should support Trump,I am a supporter of Donald Trump,,0,0,0,0.0,"Sep 29, 2020",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839972177610727732,screenshot_37.png,1,reply,"Umm, maybe a little help from the government?",Farhan Khan,,0,0,0,0.0,"Sep 29, 2020",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839972177610727732,screenshot_4.png,1,tweet,"HAVE YOU EVER BEEN SO RACIST
YOU GOT AN AWARD FROM ROSA PARKS
AND MOHAMED ALI FOR CONTRIBUTING
SO MUCH TO INNER-CITY BLACK YOUTH?",The Company Money,Image shows a news headline about a political figure.,16,2,107,0.0,Sep 28,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839972177610727732,screenshot_4.png,1,reply,What's happening?,Polymemo,Image shows a news headline about a political figure.,0,0,0,0.0,Sep 28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
